브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
양아치킨,양아치킨불당점,4,4,0,1,0,"0
(0.00)","0
(0.00)"
치킨더치킨,(주)원진푸드,4,3,0,7,1,"0
(0.00)","0
(0.00)"
치맥킹,(주)씨엠케이푸드,4,3,0,0,0,"0
(0.00)","0
(0.00)"
아리아치킨,(주)현인에프앤디,4,0,0,1,0,"0
(0.00)","0
(0.00)"
범벅치킨,(주)마리푸드,4,2,1,0,1,"176,133
(0.91)","10,838
(0.06)"
길성이치킨,(주)길성이,4,1,0,1,1,"0
(0.00)","0
(0.00)"
조시치킨,제이제이푸드,4,4,0,0,0,"0
(0.00)","0
(0.00)"
꼭그닭치킨,(주)꼭그닭,3,2,3,0,0,"0
(0.00)","0
(0.00)"
구이쟁이꾼,(주)코리아델로스KD,3,0,0,0,0,"0
(0.00)","0
(0.00)"
중앙시장통닭,세아씨엔푸드,3,1,0,0,0,"0
(0.00)","0
(0.00)"
뿔난닭두마리,뿔난닭체인본부,3,1,0,4,1,"0
(0.00)","0
(0.00)"
치킨19(chicken19),치킨19,3,1,0,1,0,"0
(0.00)","0
(0.00)"
고려통닭,(주)엘에이치지,3,3,0,0,0,"0
(0.00)","0
(0.00)"
가마솥옛날시골통닭,옛날시골통닭,3,0,0,0,0,"0
(0.00)","0
(0.00)"
뭐꼬뭐꼬,뭐꼬뭐꼬플러스,3,1,0,1,0,"0
(0.00)","0
(0.00)"
치킨투어237,(주)도연에프앤비,3,3,0,0,0,"0
(0.00)","0
(0.00)"
금동이두마리치킨,금동이푸드,3,3,0,0,0,"0
(0.00)","0
(0.00)"
그집마늘치킨 & 쪼닭,케이디디유통,3,3,0,0,0,"0
(0.00)","0
(0.00)"
베리원치킨앤임실피자,푸른푸드,3,0,0,0,0,"0
(0.00)","0
(0.00)"
모듬촌닭,지연유통,2,0,0,0,0,"0
(0.00)","0
(0.00)"
옛날그시절 화덕찜닭,팔팔푸드,2,2,0,0,0,"0
(0.00)","0
(0.00)"
오커치킨,푸드삼성,2,0,0,0,0,"0
(0.00)","0
(0.00)"
푸드더하기,푸드더하기,2,0,0,0,0,"0
(0.00)","0
(0.00)"
추억닭발,추억닭발(본점),2,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨방앗간,(주)김가네,2,0,1,0,0,"0
(0.00)","0
(0.00)"
맹스숯불치킨,맹스숯불치킨&포차,2,1,2,0,0,"0
(0.00)","0
(0.00)"
갓모어치킨,지엠푸드,2,2,0,0,0,"0
(0.00)","0
(0.00)"
밤새우는 닭,(주)맛있는회사,2,0,0,0,1,"0
(0.00)","0
(0.00)"
또이스치킨찜닭,DH유통,2,2,0,0,0,"0
(0.00)","0
(0.00)"
혁명닭발,(주)생활에프앤비,2,1,0,2,0,"0
(0.00)","0
(0.00)"
꿈을요리하다닭한끼,꿈을요리하다닭한끼,2,1,1,0,0,"0
(0.00)","0
(0.00)"
마마치킨,(주)엠제이에프앤씨,2,2,0,0,0,"0
(0.00)","0
(0.00)"
원흥닭발통닭,원흥닭발통닭,2,0,0,0,0,"0
(0.00)","0
(0.00)"
오지고 찜닭,오지고찜닭,2,2,0,0,0,"0
(0.00)","0
(0.00)"
치썸chicken(치썸치킨),금화식품(주),2,1,0,1,0,"0
(0.00)","0
(0.00)"
청원통닭,청원통닭,2,0,0,0,0,"0
(0.00)","0
(0.00)"
79치킨,(주)에이치에스푸드,2,2,0,0,0,"0
(0.00)","0
(0.00)"
파리에다녀온치킨,워라벨코퍼레이션,1,0,0,43,0,"0
(0.00)","0
(0.00)"
군닭400&국수,성공인터내셔널(주),1,0,0,1,0,"0
(0.00)","0
(0.00)"
홍단,세아씨앤푸드,1,0,0,0,0,"0
(0.00)","0
(0.00)"
낭만장작,낭만장작누룽지통닭구이,1,1,0,0,0,"0
(0.00)","0
(0.00)"
내가 조선의 치킨이고 맥주다,(주)조맥에프앤비,1,1,0,0,0,"0
(0.00)","0
(0.00)"
로스트 보스트 치킨(로보치킨),보스트치킨(boast),1,1,0,0,0,"0
(0.00)","0
(0.00)"
툭툭 치킨,원앤원(주),1,0,0,0,0,"0
(0.00)","0
(0.00)"
참나무장작구이고영닭,고영닭,1,1,0,0,0,"0
(0.00)","0
(0.00)"
삼덕통닭,(주)삼덕통닭,1,1,0,0,0,"0
(0.00)","0
(0.00)"
호박치킨,(주)가업에프씨,1,1,0,0,0,"0
(0.00)","0
(0.00)"
탁사정흑마늘닭강정,탁사정흑마늘닭강정,1,1,0,0,0,"0
(0.00)","0
(0.00)"
찐도리도리닭도리,제이와이컴퍼니,1,1,0,0,0,"0
(0.00)","0
(0.00)"
순구치떡,순구,1,0,0,0,0,"0
(0.00)","0
(0.00)"
참숯불에꾸운닭,참숯으로꾸운닭,1,1,0,0,0,"0
(0.00)","0
(0.00)"
만수통닭,(주)만수에프앤비,1,1,0,0,0,"0
(0.00)","0
(0.00)"
와치킨,(주)엘제이푸드,1,1,0,0,0,"0
(0.00)","0
(0.00)"
치킨人류,(주)비에스비푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바푸리치킨,(주)비피알,0,0,0,0,0,"0
(0.00)","0
(0.00)"
러브미텐더동네치킨,(주)동네사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨과학기술대,(주)디투에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
핫 게이트 99치킨,(주)영성에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
천수통닭,(주)빅스타푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨176℃,제이스퀘어푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제주동우통닭,동우F&C,0,0,0,0,0,"0
(0.00)","0
(0.00)"
빛고을닭강정,더빛고을푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
통닭왕,콕에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강적,(주)강적에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
희치킨,희치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
내맘에두닭,우리푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
통닭마니아,영계푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨도령,치킨도령(영주유통),0,0,0,0,0,"0
(0.00)","0
(0.00)"
치윙스,(주)대경축산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨파머스,금화식품(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
치끌림치킨,앗싸푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨중앙상회,(주)포레스트에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동수네통닭,칠이칠이치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨의발자국,(주)승승기업,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오늘닭강정,(주)로희,0,0,0,0,0,"0
(0.00)","0
(0.00)"
인절미통닭,(주)한국에프에스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
의춘숯불닭갈비,의춘숯불닭갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
요치킨,(주)웰빙을만드는사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
코리앗치킨,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
보람치킨,올림엔터프라이즈(OLIMENTERPRISE),0,0,0,0,0,"0
(0.00)","0
(0.00)"
국대후라이드치킨,(주)지구당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨본능,(주)놀부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고신통닭,(주)어나더푸드컬쳐,0,0,0,0,0,"0
(0.00)","0
(0.00)"
내마음은 파닥파닭,(주)푸드스토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
상상치킨,(주)명진푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
사나운치킨,(주)귀남,0,0,0,0,0,"0
(0.00)","0
(0.00)"
블레드,비알디컴퍼니(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
꾸꾸치킨,부강유통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오천사치킨,부강유통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
화통치킨,(주)제이케이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
장군닭발,장군닭발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대한치킨집,대한컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
닭강정총각,이심전심(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
닭강정공방,닭강정공방본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨연맹,한정푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치풍당당,(주)투케이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
알리바바치킨,알리바바파트너스(주),0,0,0,2,0,"0
(0.00)","0
(0.00)"
인천닭강정,인천닭강정,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이귀환의 진짜한마리통닭,이귀환진짜한마리통닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꼬꼬뽀끼,꼬꼬뽀끼,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨살롱,(주)에버리치에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
라쿤치킨&떡볶이,라쿤치킨&떡볶이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
가마통,가마통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈치킨,(주)한울,0,0,0,0,0,"0
(0.00)","0
(0.00)"
111치킨,(주)여유와즐거움,0,0,0,0,0,"0
(0.00)","0
(0.00)"
효도치킨,네오아티잔치킨(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
더페퍼 치킨식당,㈜대경축산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
통닭1번가,대성엘피스(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
감탄계숯불치킨,원앤원(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍안동,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
라라치킨,(주)현우현,0,0,0,0,0,"0
(0.00)","0
(0.00)"
디떽,(주)엣눅에프티에스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꽃꼬댁,키친씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
다가치통닭,(주)다가치,0,0,0,0,0,"0
(0.00)","0
(0.00)"
따블,(주)다른,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더착한치킨,더(the)착한,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신이내린닭,(주)라산그룹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
옛날장터치킨,(주)씨드트리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨뱅3.0,(주)가업에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
에덴치킨,에덴치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨버스,(주)푸드버스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
노상치킨,(주)실버축산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
케이칸치킨,케이칸치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
햇살치킨,(주)햇살,0,0,0,0,0,"0
(0.00)","0
(0.00)"
브라보치킨피자,(주)브라보이노베이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
용천통닭,용천통닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불로불러참숯바베큐치킨,불로불러체인본부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돌통,돌통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
킹마니,와이엘에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
영계푸드1988'옛날통닭,영계푸드1988옛날통닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
온니닭,온니닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍익마늘치킨,홍익푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛카오치킨,그레이프컴퍼니(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
구어바 숮불BBQ 치킨,(주)브랜드그라운드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
픽스치킨(PICKS CHICKEN),픽스치킨(pickschicken),0,0,0,0,0,"0
(0.00)","0
(0.00)"
닭일배송,(주)밥장인,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍대찜닭,홍대찜닭,0,0,1,0,0,"0
(0.00)","0
(0.00)"
킹스타치킨,(주)스타푸드코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전설통닭,배진화옛날통닭(KFS)한국푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨욜로,치킨욜로(F.D.T.L),0,0,0,0,0,"0
(0.00)","0
(0.00)"
815독립핫치킨,강한프랜차이즈(KHFC),0,0,0,0,0,"0
(0.00)","0
(0.00)"
올바른 닭강정,(주)대경축산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꿀삐닭강정,(주)에스엔인더스트리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨특별시,(주)아앤유디벨롭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무쇠강정,(주)비어프랜드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구도로통닭,(주)구도로,0,0,0,0,0,"0
(0.00)","0
(0.00)"
파핑스치킨,(주)태진에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강정천하,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우아한치킨,외식하는사람들(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
치키니아,(주)호경에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구어스,(주)델리핸즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더블플레이치킨,더블플레이치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미친닭,미친닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동네아저씨치킨,영맨푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
손장금닭발,SMS푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꼬꼬STORY(꼬꼬스토리),꼬꼬스토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치교치킨,(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
사오깡패치킨,사오식탁,0,0,0,0,0,"0
(0.00)","0
(0.00)"
숯불에닭,탄계명가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더후라이팬 후라이드 치킨,아이에스크리에이티브,0,0,0,0,0,"0
(0.00)","0
(0.00)"
깜닭치킨,깜닭치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쏘닭,(주)더블유앤제이홀딩스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오!유니통닭,(주)오경,0,0,0,0,0,"0
(0.00)","0
(0.00)"
박사치킨,에너지연구소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
심여사천북양념통닭,심여사푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
맛있게매운(빨석구)빨간석쇠구이,장인푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두존치킨,한울림상사,0,0,0,0,0,"0
(0.00)","0
(0.00)"
비어(beer)365,(주)비어,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오리지널 팔칠(87')닭강정,팔칠(87')닭강정,0,0,0,0,0,"0
(0.00)","0
(0.00)"
봉이치킨,(주)봉이에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
부산통닭,SJ원푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
리킨치킨,세음에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
참맛치킨 꿀맛닭강정,(주)참맛푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바비큐보스,조이세이(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨사냥,치킨사냥푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
원봉치킨,신선J.J,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구어조은닭,(주)진진푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
양계농장,조이세이(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
잉치킨,사재,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무궁치킨(MUGUNG CHICKEN),트루프렌드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바보스,조이세이(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
큐스,큐스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치&강,케이앤씨푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꼬꼬시티앤제이빅,꼬꼬시티앤제이빅,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꿀닭,조이세이(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
김군네통닭집,(주)폴스타컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
시키면두마리치킨,(주)엠파이어에프씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나의 이름은 닭강정,(주)희락푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
투마리치킨,(주)미나푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
인생닭강정,달달한인생,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한스맘숯불치킨,한스맘숯불치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨이즈백,(주)하연푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더후라이팬치킨클럽,아이에스크리에이티브,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고향통닭,고향통닭,0,0,0,0,0,"0
(0.00)","0
(0.00)"
후라이드의 정석,후라이드의정석,0,0,0,0,0,"0
(0.00)","0
(0.00)"
명가통닭,(주)명가참푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수원왕갈비통닭,통큰푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
반반이두통찜닭,반반이F&B(에프앤비),0,0,0,0,0,"0
(0.00)","0
(0.00)"
통닭할매,아침의부엌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
위드치킨,위드치킨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꾸꾸루꾸바베큐,유진물산,0,0,0,0,0,"0
(0.00)","0
(0.00)"
요치킨,(주)웰빙을만드는사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨쥼,(주)제이케이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육회한통닭,더블케이컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
키로치킨,키로치킨체인사업본부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더블치킨,(주)채선당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년이닭,청년이닭가맹사업본부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨공방,치킨공방외식사업부,0,0,0,0,0,"0
(0.00)","0
(0.00)"
도레미치킨,제이에스컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더치킨(THE치킨),더치킨(THE치킨),0,0,0,0,0,"0
(0.00)","0
(0.00)"
오늘도후라이드,올림엔터프라이즈(OLIMENTERPRISE),0,0,0,0,0,"0
(0.00)","0
(0.00)"
치몬치킨,(유)행복한형제들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
치킨마루,다인에프씨(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
