브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
토스트럭(TOAST LUCK),(주)더서포터,24,6,0,8,4,"144,405
(0.41)","12,361
-"
세광교대이층집,(주)세광그린푸드리테일,24,9,0,0,0,"1,341,755
(3.81)","22,555
-"
고반식당,(주)고반에프앤비,24,3,0,1,0,"787,662
(2.24)","16,553
-"
김덕후의 곱창조,(주)김덕후컴퍼니,24,2,0,1,4,"779,384
(2.21)","20,643
-"
해초과메기,(주)해랑,24,3,0,1,1,"48,367
(0.14)","3,005
-"
오늘김해생뒷고기,오늘김해뒷고기,24,2,0,3,1,"366,577
(1.04)","9,360
-"
셰프의돈까스,이든푸드그룹,23,6,0,3,6,"141,957
(0.40)","11,380
-"
왕돈까스&왕냉면,오름푸드(주),23,8,7,0,0,"277,820
(0.79)","13,482
-"
원동 팔팔껍데기,올제푸드컴퍼니,23,23,0,0,0,"0
(0.00)","0
-"
장금수부대찌개,금수식품,23,8,0,2,5,"214,606
(0.61)","6,997
-"
밀겨울,(주)오니규,23,6,1,1,0,"139,852
(0.40)","8,166
-"
깐깐한족발,(주)깐깐한패밀리,23,4,0,1,0,"834,859
(2.37)","25,445
-"
백년불고기,(주)백년불고기,22,2,0,1,0,"0
(0.00)","0
-"
육회공작소,(주)피에프에스,22,0,5,0,2,"472,109
(1.34)","17,809
-"
코이라멘,(주)코이,22,11,0,0,0,"292,606
(0.83)","24,141
-"
달곰김밥,달곰푸드,22,0,0,1,0,"191,136
(0.54)","13,323
-"
상남자의 고소한 생막창,와이디(YD)푸드컴퍼니,22,38,0,16,0,"10,367
(0.03)","746
-"
고마담치킨,씨케이프랜즈,22,2,2,0,0,"88,518
(0.25)","5,831
-"
경성함바그,(주)우리동네에프앤비,22,2,5,0,0,"469,771
(1.33)","15,480
-"
국민닭발,국민푸드,22,5,0,0,0,"296,942
(0.84)","14,847
-"
남도술상,(주)남도에프앤씨,22,3,0,2,2,"346,728
(0.98)","10,497
-"
길동우동,(주)다온푸드,22,17,0,1,0,"407,699
(1.16)","21,424
-"
태양부양꼬치,(주)태양부,22,7,7,5,2,"0
(0.00)","0
-"
바오밥(BAOBAB),(주)바오밥아이엔씨,22,1,0,4,1,"311,664
(0.89)","10,516
-"
지짐이,(주)우용에프앤비,22,0,0,4,0,"161,146
(0.46)","6,102
-"
고돼지,(주)앤리치,21,15,0,1,0,"345,950
(0.98)","32,054
-"
맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,21,1,7,0,0,"235,675
(0.67)","10,067
-"
이쿠라멘,(주)성공한사람들,21,21,0,0,0,"0
(0.00)","0
-"
오공복이,(주)남쪽나라,20,5,0,1,0,"291,766
(0.83)","16,402
-"
전원숯불,전원숯불갈비,20,1,0,0,2,"1,403,576
(3.99)","10,836
-"
제주은희네해장국,(주)하솔에프앤비,20,10,0,0,0,"462,179
(1.31)","12,134
-"
수누리,(주)에스엔알푸드,20,0,0,0,0,"662,027
(1.88)","15,726
-"
빅쭌부대찌개,(주)빅쭌푸드,20,10,0,1,0,"303,555
(0.86)","8,300
-"
쇼부,(주)티엠홀딩스,20,10,0,14,1,"77,495
(0.22)","4,653
-"
대만샌드위치 풍성호,(주)해운대엠에스,20,20,0,0,0,"206,682
(0.59)","17,743
-"
껍데기클라쓰,(주)올웨이즈에프앤비,20,26,0,6,1,"381,051
(1.08)","13,140
-"
리얼하노이,(주)록원에프엔비,19,19,0,0,0,"64,573
(0.18)","4,356
-"
돈수백,(주)푸디안,19,0,0,3,1,"487,792
(1.39)","16,842
-"
홍수계찜닭,(주)마루퍼슨스,19,6,3,0,0,"499,086
(1.42)","13,483
-"
유천냉면,(주)유천대가,19,1,0,2,0,"314,812
(0.89)","9,957
-"
누룩꽃 피는날,(주)노른자팩토리,19,0,0,1,2,"297,000
(0.84)","7,655
-"
엉클부대찌개,(주)엉클컴퍼니,19,9,0,0,0,"271,002
(0.77)","7,374
-"
참치라이더,(주)씨앤에이치글로벌,18,17,1,2,3,"146,373
(0.42)","9,888
-"
진1926,더진코리아(THEJINKOREA),18,7,3,0,1,"287,170
(0.82)","10,914
-"
인근주민,모든F&C,18,2,0,19,0,"279,300
(0.79)","6,921
-"
더포(THE PHO),(주)루아,18,4,0,0,3,"483,618
(1.37)","10,046
-"
삼겹시대1900,(주)비케이세븐코리아,18,3,1,3,0,"215,510
(0.61)","5,904
-"
비와별 닭갈비,(주)비와별,18,5,3,0,1,"528,482
(1.50)","11,396
-"
당산오돌,당산오돌,18,15,0,6,0,"479,415
(1.36)","12,451
-"
보리네생고깃간,보리네협동조합,18,0,2,0,1,"161,252
(0.46)","2,346
-"
신복관,신복관,18,3,0,0,0,"585,522
(1.66)","17,985
-"
김경옥닭발,(주)그린푸드,18,1,0,2,1,"0
(0.00)","0
-"
설원칡냉면&푸짐보쌈,입안에행복,18,0,1,0,2,"91,317
(0.26)","3,191
-"
연어로만,(주)거룩한일오삼,18,4,2,0,4,"205,552
(0.58)","7,902
-"
브런치앤다이닝37.5(Brunch&Dining37.5),(주)제이더블유에프앤비,18,9,0,0,0,"377,585
(1.07)","12,586
-"
55온족발,55온푸드,18,2,0,3,1,"143,296
(0.41)","5,701
-"
쏘쏘맥주집,가야푸드,18,2,0,10,0,"122,120
(0.35)","7,693
-"
빛나는바다,(주)빛나는바다,18,0,0,4,1,"1,038,195
(2.95)","15,658
-"
델리커리(DELHICURRY),(주)델리푸드,18,10,0,4,0,"432,751
(1.23)","11,337
-"
안동한우곱창,(주)제이오푸드,17,9,0,3,0,"228,584
(0.65)","6,675
-"
아라쭈꾸미,(주)중원에프씨,17,2,0,6,2,"207,127
(0.59)","6,409
-"
후레쉬팩토리,(주)푸드팩토리즈,17,2,0,13,2,"94,857
(0.27)","9,606
-"
우림관화로구이,농업회사법인(주)우림웰푸드,17,4,0,1,1,"0
(0.00)","0
-"
원조 김할머니 의령소바,(주)광개토에프에스,17,7,0,2,0,"241,500
(0.69)","7,523
-"
