브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
평균,-,1.0,0.0,0.0,0.0,0.0,"0
-","0
-"
퀵톡,(주)아이쿱스,11,5,0,1,0,"0
-","0
-"
담꾹,(주)디엔에프씨,0,0,0,0,0,"0
-","0
-"
코리앗치킨딜리버리,(주)디딤,0,0,0,0,0,"0
-","0
-"
육고수,(주)디딤,0,0,0,0,0,"0
-","0
-"
번개두마리찜닭,(주)디딤,0,0,0,0,0,"0
-","0
-"
해장냉면,(주)디딤,0,0,0,0,0,"0
-","0
-"
생활치킨,(주)데일리비어,0,0,0,0,0,"0
-","0
-"
고래감자탕딜리버리,(주)디딤,0,0,0,0,0,"0
-","0
-"
