브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
스크린댄스방,(주)모컴테크,0,0,0,0,0,"0
(0.00)","0
(0.00)"
팀윤짐플러스,(주)팀윤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
펀앤점프줄넘기아카데미,펀앤점프줄넘기아카데미본사,0,0,0,0,0,"0
(0.00)","0
(0.00)"
굿볼스튜디오,굿볼아카데미(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
월드클래스홀덤클럽,(주)제이와이케이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
여우공간필라테스,여우공간필라테스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
리본필라테스,리본필라테스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
스토래지 풋살,(주)에이블한,0,0,0,0,0,"0
(0.00)","0
(0.00)"
렛츠팟(Letspot),(주)케이제이이노베이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
코코필라테스,(주)코코컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
퍼스트스킬,퍼스트스킬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
킹콩로라,(주)친구사이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바디엔지니어스 24,바디엔지니어스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전풋볼아카데미(JEON Football Academy),전풋볼아카데미(JEONFootballAcademy),0,0,0,0,0,"0
(0.00)","0
(0.00)"
엘츠필라테스,(주)비엠코퍼레이션,0,0,0,0,0,"0
(0.00)","0
(0.00)"
애니타임 피트니스,(주)모던휘트니스코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
브라보캐롬클럽(BRAVO CAROM CLUB),(주)타임앤플레이스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
킴스요가,김성수요가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
나디아요가,나디아요가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
스카이요가쿨라,스카이요가쿨라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
핏걸,(주)핏걸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
복타,한국복타스포츠케어센터,0,0,0,0,0,"0
(0.00)","0
(0.00)"
숨(S.U.M)댄스테라핏컴퍼니,숨(S.U.M)댄스테라핏컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아트필라테스(ARTPILATES),아트필라테스(ARTPILATES),0,0,0,0,0,"0
(0.00)","0
(0.00)"
해피빌(happybil),(주)해피빌리어드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
비욘드바디,(주)비에이치디컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이룸골프,(주)이룸,0,0,0,0,0,"0
(0.00)","0
(0.00)"
