브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
평균,-,13.0,4.0,0.0,0.0,0.0,"104,848
(1.00)","1,532
(4.00)"
꼬마대통령,(주)네오플레너스,54,3,0,5,4,"171,683
(1.64)","1,532
(0.01)"
노래하는크레용,(주)에듀프라임,24,24,0,0,0,"38,014
(0.36)","0
(0.00)"
엘뽀레,(주)킨더몬떼,3,0,1,0,0,"0
(0.00)","0
(0.00)"
에듀앤,에듀앤컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
키다모 키즈레스토랑,(주)케이앤엠파트너스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
리틀마운틴,(주)리틀마운틴,0,0,0,0,0,"0
(0.00)","0
(0.00)"
