브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
평균,-,83.0,9.0,0.0,10.0,0.0,"177,237
(1.00)","20,464
(6.00)"
예스2424,예스2424(주),168,24,0,24,0,"187,774
(1.06)","0
(0.00)"
예스2404,케이지비(주),133,7,0,18,0,"84,100
(0.47)","0
(0.00)"
케이지비(KGB),케이지비(주),113,10,0,11,0,"0
(0.00)","0
(0.00)"
통인익스프레스,(주)통인익스프레스,70,14,0,8,0,"259,837
(1.47)","20,464
(0.12)"
Ycap,예스2424(주),17,0,0,1,0,"0
(0.00)","0
(0.00)"
드림하이 익스프레스,디에이치익스프레스(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
